Date,Open,High,Low,Close,Adj Close,Volume
2013-03-22,5.940000,5.988333,5.905000,5.955000,5.678426,46800
2013-03-25,6.000000,6.000000,5.881667,5.920000,5.645052,39000
2013-03-26,5.970000,6.118333,5.970000,6.105000,5.821460,1054800
2013-03-27,5.996667,6.143333,5.983333,6.116667,5.832584,30600
2013-03-28,6.148333,6.208333,6.108333,6.191667,5.904103,135000
2013-04-01,6.216667,6.216667,5.933333,5.946667,5.670481,52800
2013-04-02,5.968333,5.990000,5.816667,5.863333,5.591017,210000
2013-04-03,5.876667,5.895000,5.601667,5.633333,5.371698,174600
2013-04-04,5.598333,5.750000,5.598333,5.736667,5.470234,112200
2013-04-05,5.495000,5.666667,5.495000,5.658333,5.395538,185400
2013-04-08,5.645000,5.785000,5.601667,5.785000,5.516321,27000
2013-04-09,5.771667,6.010000,5.771667,5.953333,5.676838,322800
2013-04-10,6.005000,6.251667,5.955000,6.228333,5.939066,164400
2013-04-11,6.198333,6.198333,6.048333,6.128333,5.843709,84600
2013-04-12,6.035000,6.090000,5.953333,6.058333,5.776960,69000
2013-04-15,5.970000,6.020000,5.830000,5.830000,5.559233,158400
2013-04-16,6.003333,6.078333,5.978333,6.065000,5.783318,40200
2013-04-17,5.896667,5.896667,5.683333,5.771667,5.503610,71400
2013-04-18,5.790000,5.913333,5.673333,5.685000,5.420966,48000
2013-04-19,5.676667,5.753333,5.625000,5.731667,5.465467,95400
2013-04-22,5.715000,5.938333,5.685000,5.905000,5.630748,43800
2013-04-23,6.033333,6.180000,6.025000,6.155000,5.869138,114000
2013-04-24,6.155000,6.333333,6.155000,6.308333,6.015349,223800
2013-04-25,6.391667,6.466667,6.338333,6.356667,6.061438,190800
2013-04-26,6.373333,6.373333,6.188333,6.253333,5.962904,82800
2013-04-29,6.265000,6.428333,6.261667,6.390000,6.093223,84600
2013-04-30,6.456667,6.500000,6.316667,6.490000,6.188579,75600
2013-05-01,6.458333,6.540000,6.410000,6.423333,6.125009,69600
2013-05-02,6.451667,6.576667,6.451667,6.571667,6.266453,55200
2013-05-03,6.666667,6.765000,6.623333,6.695000,6.384058,91200
2013-05-06,6.733333,6.815000,6.733333,6.771667,6.457163,197400
2013-05-07,6.808333,6.831667,6.746667,6.816667,6.500074,108600
2013-05-08,6.810000,6.915000,6.776667,6.911667,6.590663,75000
2013-05-09,6.896667,7.016667,6.896667,6.946667,6.624037,81000
2013-05-10,6.985000,7.051667,6.866667,7.051667,6.724160,37800
2013-05-13,7.085000,7.085000,6.875000,6.905000,6.584305,61200
2013-05-14,6.963333,6.963333,6.838333,6.895000,6.574769,81000
2013-05-15,6.910000,7.071667,6.910000,7.053333,6.725749,60000
2013-05-16,7.080000,7.140000,6.943333,6.948333,6.625625,67200
2013-05-17,6.956667,7.108333,6.956667,7.108333,6.778194,67200
2013-05-20,7.108333,7.116667,7.065000,7.083333,6.754355,28800
2013-05-21,7.083333,7.098333,7.063333,7.063333,6.735284,10200
2013-05-22,7.133333,7.216667,6.825000,6.883333,6.563644,217200
2013-05-23,6.733333,6.893333,6.610000,6.893333,6.573179,125400
2013-05-24,6.821667,6.853333,6.728333,6.853333,6.535038,58200
2013-05-28,6.938333,7.075000,6.935000,6.951667,6.628804,52800
2013-05-29,6.835000,7.043333,6.835000,6.998333,6.673302,49800
2013-05-30,7.098333,7.233333,7.098333,7.161667,6.829051,66600
2013-05-31,7.230000,7.250000,7.068333,7.081667,6.752767,39600
2013-06-03,7.238333,7.333333,7.105000,7.233333,6.897388,110400
2013-06-04,7.316667,7.536667,7.275000,7.328333,6.987976,152400
2013-06-05,7.338333,7.338333,7.018333,7.048333,6.720982,88800
2013-06-06,7.048333,7.125000,6.845000,6.976667,6.652644,92400
2013-06-07,6.926667,7.153333,6.926667,7.110000,6.779785,103800
2013-06-10,7.290000,7.290000,7.130000,7.246667,6.910103,165000
2013-06-11,7.126667,7.166667,6.941667,6.941667,6.619268,49800
2013-06-12,7.025000,7.025000,6.771667,6.806667,6.490539,96000
2013-06-13,6.746667,7.068333,6.738333,7.068333,6.740053,57600
2013-06-14,7.116667,7.140000,6.988333,7.015000,6.689196,42000
2013-06-17,7.291667,7.301667,7.176667,7.193333,6.859246,67800
2013-06-18,7.251667,7.453333,7.251667,7.405000,7.061082,106200
2013-06-19,7.500000,7.500000,7.233333,7.236667,6.900568,58800
2013-06-20,7.036667,7.036667,6.740000,6.800000,6.484182,125400
2013-06-21,6.790000,6.886667,6.736667,6.806667,6.490539,139200
2013-06-24,6.606667,6.750000,6.456667,6.535000,6.231489,195000
2013-06-25,6.758333,6.776667,6.613333,6.763333,6.449217,132000
2013-06-26,6.818333,6.866667,6.758333,6.831667,6.525473,42600
2013-06-27,6.943333,6.975000,6.865000,6.878333,6.570048,129600
2013-06-28,6.781667,7.000000,6.741667,6.973333,6.660789,36000
2013-07-01,6.935000,7.008333,6.840000,6.840000,6.533433,19800
2013-07-02,6.956667,6.956667,6.798333,6.798333,6.493634,45600
2013-07-03,6.746667,6.941667,6.746667,6.895000,6.585968,15000
2013-07-05,6.928333,7.076667,6.900000,7.061667,6.745165,55800
2013-07-08,7.048333,7.185000,6.686667,6.731667,6.429955,79800
2013-07-09,6.875000,6.893333,6.826667,6.831667,6.525473,7200
2013-07-10,6.761667,6.975000,6.761667,6.948333,6.636910,30000
2013-07-11,7.165000,7.275000,7.100000,7.275000,6.948936,232200
2013-07-12,7.346667,7.346667,7.258333,7.316667,6.988734,34200
2013-07-15,7.321667,7.321667,7.303333,7.318333,6.990327,6600
2013-07-16,7.328333,7.416667,7.226667,7.408333,7.076293,20400
2013-07-17,7.416667,7.416667,7.416667,7.416667,7.084251,2400
2013-07-18,7.316667,7.316667,7.206667,7.206667,6.883666,39600
2013-07-19,7.120000,7.175000,7.036667,7.175000,6.853418,39000
2013-07-22,7.235000,7.255000,7.115000,7.115000,6.796106,10200
2013-07-23,7.185000,7.280000,7.123333,7.123333,6.804067,24000
2013-07-24,7.041667,7.041667,6.963333,6.966667,6.654421,51600
2013-07-25,6.885000,7.058333,6.681667,7.048333,6.732430,69000
2013-07-26,7.048333,7.048333,6.891667,6.978333,6.665566,17400
2013-07-29,6.980000,6.995000,6.910000,6.916667,6.606663,9600
2013-07-30,6.930000,7.046667,6.930000,7.046667,6.730837,12600
2013-07-31,7.060000,7.168333,7.060000,7.095000,6.777003,30600
2013-08-01,7.253333,7.296667,7.180000,7.280000,6.953712,103800
2013-08-02,7.161667,7.198333,7.128333,7.198333,6.875706,28800
2013-08-05,7.143333,7.201667,7.143333,7.186667,6.864561,42600
2013-08-06,7.123333,7.175000,7.030000,7.095000,6.777003,93600
2013-08-07,7.001667,7.061667,6.980000,7.010000,6.695813,16800
2013-08-08,7.045000,7.056667,6.938333,6.976667,6.663974,10800
2013-08-09,6.933333,6.968333,6.926667,6.940000,6.628951,7800
2013-08-12,7.003333,7.158333,7.001667,7.001667,6.687855,17400
2013-08-13,6.998333,7.126667,6.991667,7.125000,6.805659,18600
2013-08-14,6.993333,7.096667,6.985000,6.985000,6.671933,76800
2013-08-15,6.845000,6.845000,6.626667,6.635000,6.337620,93600
2013-08-16,6.720000,6.753333,6.661667,6.661667,6.363092,19200
2013-08-19,6.758333,6.765000,6.643333,6.645000,6.347173,16200
2013-08-20,6.758333,6.758333,6.755000,6.755000,6.452242,5400
2013-08-21,6.696667,6.726667,6.548333,6.623333,6.326478,52800
2013-08-22,6.758333,6.758333,6.648333,6.716667,6.415627,19800
2013-08-23,6.776667,6.783333,6.726667,6.746667,6.444283,9000
2013-08-26,6.781667,6.781667,6.713333,6.731667,6.429955,40200
2013-08-27,6.546667,6.591667,6.435000,6.463333,6.173648,41400
2013-08-28,6.471667,6.641667,6.471667,6.563333,6.269166,24600
2013-08-29,6.665000,6.695000,6.620000,6.620000,6.323292,99000
2013-08-30,6.583333,6.583333,6.481667,6.533333,6.240511,21600
2013-09-03,6.675000,6.750000,6.590000,6.590000,6.294637,46200
2013-09-04,6.716667,6.983333,6.690000,6.955000,6.643278,128400
2013-09-05,7.003333,7.043333,6.983333,6.995000,6.681485,25800
2013-09-06,7.068333,7.096667,7.001667,7.001667,6.687855,43800
2013-09-09,7.096667,7.193333,7.066667,7.161667,6.840683,69600
2013-09-10,7.241667,7.348333,7.228333,7.326667,6.998287,56400
2013-09-11,7.270000,7.313333,7.198333,7.313333,6.985552,14400
2013-09-12,7.255000,7.258333,7.196667,7.198333,6.875706,7200
2013-09-13,7.311667,7.383333,7.311667,7.383333,7.052414,10800
2013-09-16,7.416667,7.526667,7.406667,7.425000,7.092213,70200
2013-09-17,7.525000,7.593333,7.520000,7.563333,7.224346,90600
2013-09-18,7.535000,7.666667,7.506667,7.658333,7.315087,60600
2013-09-19,7.680000,7.716667,7.581667,7.630000,7.288025,57600
2013-09-20,7.633333,7.633333,7.505000,7.520000,7.182955,15600
2013-09-23,7.576667,7.576667,7.451667,7.480000,7.144748,18000
2013-09-24,7.601667,7.601667,7.601667,7.601667,7.260962,1800
2013-09-25,7.640000,7.640000,7.598333,7.598333,7.271808,1200
2013-09-26,7.506667,7.506667,7.446667,7.483333,7.161750,49800
2013-09-27,7.355000,7.365000,7.355000,7.365000,7.048502,5400
2013-09-30,7.136667,7.441667,7.136667,7.333333,7.018195,58800
2013-10-01,7.425000,7.516667,7.390000,7.415000,7.096353,16200
2013-10-02,7.430000,7.470000,7.413333,7.416667,7.097948,19800
2013-10-03,7.288333,7.383333,7.288333,7.371667,7.054882,9000
2013-10-04,7.288333,7.503333,7.288333,7.473333,7.152180,11400
2013-10-07,7.211667,7.516667,7.211667,7.438333,7.118685,7800
2013-10-08,7.220000,7.231667,7.206667,7.231667,6.920898,10200
2013-10-09,7.136667,7.230000,7.116667,7.183333,6.874641,12000
2013-10-10,7.413333,7.531667,7.400000,7.525000,7.201626,12000
2013-10-11,7.561667,7.561667,7.510000,7.516667,7.193651,22800
2013-10-14,7.570000,7.713333,7.560000,7.675000,7.345181,35400
2013-10-15,7.691667,7.691667,7.545000,7.545000,7.220767,6000
2013-10-16,7.555000,7.723333,7.523333,7.693333,7.362726,57600
2013-10-17,7.650000,7.848333,7.650000,7.840000,7.503089,25200
2013-10-18,7.945000,7.945000,7.741667,7.873333,7.534989,15000
2013-10-21,7.875000,7.926667,7.875000,7.898333,7.558915,9000
2013-10-22,7.928333,7.928333,7.811667,7.905000,7.565296,44400
2013-10-23,7.720000,7.720000,7.371667,7.428333,7.109114,22800
2013-10-24,7.626667,7.626667,7.500000,7.520000,7.196840,12600
2013-10-25,7.666667,7.666667,7.556667,7.571667,7.246289,40200
2013-10-28,7.666667,7.690000,7.651667,7.676667,7.346776,19800
2013-10-29,7.765000,7.935000,7.765000,7.935000,7.594007,61200
2013-10-30,7.985000,7.985000,7.813333,7.841667,7.504685,9000
2013-10-31,7.758333,8.046667,7.758333,7.983333,7.640263,103200
2013-11-01,8.021667,8.021667,7.941667,7.941667,7.600388,17400
2013-11-04,7.951667,7.951667,7.833333,7.845000,7.507874,39600
2013-11-05,7.685000,7.856667,7.685000,7.833333,7.496709,24600
2013-11-06,7.881667,7.928333,7.880000,7.880000,7.541371,18600
2013-11-07,7.826667,7.893333,7.670000,7.670000,7.340395,85800
2013-11-08,7.635000,7.840000,7.635000,7.840000,7.503089,15000
2013-11-11,7.833333,7.833333,7.833333,7.833333,7.496709,1800
2013-11-12,7.750000,7.978333,7.750000,7.961667,7.619529,3000
2013-11-13,7.650000,8.086667,7.650000,8.086667,7.739157,21000
2013-11-14,8.006667,8.018333,7.986667,7.993333,7.649833,21000
2013-11-15,7.958333,8.075000,7.933333,8.075000,7.727993,46200
2013-11-18,8.070000,8.083333,7.983333,7.983333,7.640263,28800
2013-11-19,7.936667,7.936667,7.796667,7.850000,7.512660,13800
2013-11-20,7.821667,7.841667,7.728333,7.728333,7.396222,126000
2013-11-21,7.843333,8.126667,7.843333,8.126667,7.777439,70200
2013-11-22,7.921667,7.960000,7.836667,7.890000,7.550941,21000
2013-11-25,7.858333,7.883333,7.833333,7.873333,7.534989,25200
2013-11-26,7.875000,7.945000,7.863333,7.931667,7.590818,46800
2013-11-27,7.951667,8.011667,7.788333,7.996667,7.653024,126000
2013-11-29,8.018333,8.018333,8.000000,8.000000,7.656214,4200
2013-12-02,7.898333,8.010000,7.898333,7.985000,7.641859,15000
2013-12-03,8.028333,8.028333,7.948333,7.983333,7.640263,7200
2013-12-04,7.981667,8.028333,7.923333,7.945000,7.603578,30000
2013-12-05,8.026667,8.093333,8.013333,8.083333,7.735967,25800
2013-12-06,8.166667,8.345000,8.166667,8.291667,7.935346,75000
2013-12-09,8.385000,8.405000,8.341667,8.371667,8.011908,23400
2013-12-10,8.125000,8.470000,8.125000,8.341667,7.983199,28800
2013-12-11,8.250000,8.250000,8.131667,8.133333,7.783818,6600
2013-12-12,8.158333,8.196667,7.981667,7.993333,7.649833,28800
2013-12-13,8.041667,8.041667,7.936667,7.945000,7.603578,10800
2013-12-16,8.041667,8.238333,8.041667,8.191667,7.839646,44400
2013-12-17,8.203333,8.386667,8.203333,8.328333,7.970438,51600
2013-12-18,8.315000,8.476667,8.183333,8.468333,8.104422,19800
2013-12-19,8.346667,8.403333,8.346667,8.388333,8.027859,15600
2013-12-20,8.551667,8.565000,8.500000,8.500000,8.134727,5400
2013-12-23,8.580000,8.670000,8.580000,8.640000,8.268712,44400
2013-12-24,8.356667,8.723333,8.166667,8.658333,8.299543,41400
2013-12-26,8.758333,8.766667,8.708333,8.755000,8.392205,39600
2013-12-27,8.741667,8.750000,8.705000,8.706667,8.345875,13800
2013-12-30,8.756667,8.838333,8.756667,8.838333,8.472084,24600
2013-12-31,8.850000,8.943333,8.850000,8.890000,8.521611,11400
2014-01-02,8.698333,8.718333,8.640000,8.703333,8.342678,33000
2014-01-03,8.750000,8.780000,8.626667,8.725000,8.363448,15000
2014-01-06,8.791667,8.791667,8.575000,8.575000,8.219663,24600
2014-01-07,8.748333,8.763333,8.736667,8.736667,8.374633,16200
2014-01-08,8.913333,8.930000,8.853333,8.930000,8.559955,36600
2014-01-09,8.966667,8.966667,8.741667,8.785000,8.420962,15000
2014-01-10,8.888333,8.895000,8.835000,8.895000,8.526406,18000
2014-01-13,8.830000,8.866667,8.661667,8.676667,8.317120,15600
2014-01-14,9.080000,9.205000,9.080000,9.200000,8.818766,24000
2014-01-15,9.333333,9.376667,9.295000,9.295000,8.909829,46800
2014-01-16,9.295000,9.295000,9.200000,9.205000,8.823556,20400
2014-01-17,9.003333,9.115000,8.950000,9.026667,8.652613,58200
2014-01-21,9.001667,9.038333,8.976667,8.985000,8.612676,16800
2014-01-22,9.025000,9.150000,9.025000,9.128333,8.750069,16800
2014-01-23,9.041667,9.041667,8.871667,8.966667,8.595100,43800
2014-01-24,8.716667,8.823333,8.528333,8.576667,8.221265,102000
2014-01-27,8.666667,8.666667,8.380000,8.480000,8.128600,131400
2014-01-28,8.500000,8.536667,8.500000,8.508333,8.155761,10200
2014-01-29,8.458333,8.625000,8.458333,8.466667,8.115819,15600
2014-01-30,8.558333,8.698333,8.535000,8.681667,8.321910,12600
2014-01-31,8.396667,8.575000,8.351667,8.525000,8.171735,12000
2014-02-03,8.410000,8.511667,8.090000,8.101667,7.765946,66000
2014-02-04,8.046667,8.188333,8.046667,8.143333,7.805884,13200
2014-02-05,8.050000,8.225000,7.991667,8.175000,7.836240,21000
2014-02-06,8.241667,8.386667,8.241667,8.365000,8.018367,8400
2014-02-07,8.538333,8.650000,8.416667,8.650000,8.291555,18000
2014-02-10,8.736667,8.736667,8.636667,8.636667,8.278776,20400
2014-02-11,8.796667,8.920000,8.796667,8.920000,8.550367,9600
2014-02-12,9.038333,9.091667,8.958333,9.051667,8.676579,25200
2014-02-13,9.031667,9.258333,8.955000,9.240000,8.857106,16800
2014-02-14,9.150000,9.315000,9.150000,9.306667,8.921013,37200
2014-02-18,9.275000,9.383333,9.275000,9.383333,8.994502,36000
2014-02-19,9.346667,9.400000,9.303333,9.303333,8.917817,21000
2014-02-20,9.266667,9.500000,9.266667,9.500000,9.106335,23400
2014-02-21,9.468333,9.500000,9.296667,9.341667,8.954562,19800
2014-02-24,9.541667,9.600000,9.520000,9.530000,9.135091,18600
2014-02-25,9.366667,9.426667,9.333333,9.426667,9.036037,31800
2014-02-26,9.516667,9.700000,9.516667,9.588333,9.191008,79200
2014-02-27,9.641667,9.641667,9.441667,9.525000,9.130297,54000
2014-02-28,9.563333,9.603333,9.508333,9.530000,9.135091,9600
2014-03-03,9.245000,9.476667,9.095000,9.385000,8.996099,71400
2014-03-04,9.536667,9.718333,9.536667,9.683333,9.282070,91200
2014-03-05,9.683333,9.683333,9.650000,9.675000,9.274083,12000
2014-03-06,9.808333,9.808333,9.628333,9.743333,9.339583,12000
2014-03-07,9.853333,9.853333,9.800000,9.800000,9.393903,7800
2014-03-10,9.838333,9.838333,9.668333,9.778333,9.373133,64800
2014-03-11,9.798333,9.880000,9.716667,9.725000,9.322010,139800
2014-03-12,9.506667,9.801667,9.471667,9.785000,9.379522,135600
2014-03-13,9.875000,9.916667,9.423333,9.486667,9.093553,145800
2014-03-14,9.541667,9.566667,9.450000,9.466667,9.074381,136200
2014-03-17,9.518333,9.693333,9.518333,9.693333,9.291653,110400
2014-03-18,9.646667,9.911667,9.610000,9.900000,9.489755,9600
2014-03-19,9.978333,10.023333,9.910000,9.910000,9.499343,10200
2014-03-20,9.813333,10.296667,9.813333,10.266667,9.841231,38400
2014-03-21,10.385000,10.385000,10.066667,10.076667,9.659104,32400
2014-03-24,10.191667,10.191667,9.876667,10.026667,9.611177,32400
2014-03-25,10.133333,10.228333,10.126667,10.151667,9.730998,43800
2014-03-26,10.348333,10.348333,9.935000,10.023333,9.631858,25200
2014-03-27,9.951667,9.951667,9.690000,9.695000,9.316349,18000
2014-03-28,9.888333,10.003333,9.888333,9.915000,9.527758,6600
2014-03-31,10.083333,10.275000,10.083333,10.200000,9.801625,60600
2014-04-01,10.233333,10.433333,10.233333,10.433333,10.025846,18000
2014-04-02,10.433333,10.455000,10.295000,10.426667,10.019441,54000
2014-04-03,10.433333,10.633333,10.433333,10.498333,10.088305,57000
2014-04-04,10.711667,10.711667,10.016667,10.081667,9.687912,42600
2014-04-07,9.920000,10.183333,9.733333,9.926667,9.538970,69000
2014-04-08,10.050000,10.208333,10.000000,10.166667,9.769593,25800
2014-04-09,10.333333,10.395000,10.196667,10.305000,9.902526,13200
2014-04-10,10.348333,10.366667,9.743333,9.796667,9.414044,39000
2014-04-11,9.583333,9.808333,9.443333,9.515000,9.143380,95400
2014-04-14,9.545000,9.741667,9.458333,9.458333,9.088926,26400
2014-04-15,9.683333,9.851667,9.633333,9.831667,9.447680,15600
2014-04-16,9.796667,9.796667,9.560000,9.698333,9.319551,45000
2014-04-17,9.750000,10.101667,9.750000,10.043333,9.651074,46200
2014-04-21,10.173333,10.175000,9.958333,10.160000,9.763189,42000
2014-04-22,10.256667,10.353333,9.913333,10.351667,9.947368,73800
2014-04-23,10.333333,10.380000,10.300000,10.328333,9.924947,12000
2014-04-24,10.531667,10.566667,10.328333,10.430000,10.022643,45600
2014-04-25,10.246667,10.246667,9.788333,9.791667,9.409239,33600
2014-04-28,9.826667,10.000000,9.476667,9.746667,9.365998,29400
2014-04-29,9.801667,9.911667,9.746667,9.873333,9.487718,13200
2014-04-30,9.916667,9.933333,9.881667,9.930000,9.542172,80400
2014-05-01,9.980000,10.041667,9.826667,9.826667,9.442872,56400
2014-05-02,9.928333,9.978333,9.866667,9.885000,9.498929,12600
2014-05-05,9.921667,9.921667,9.750000,9.895000,9.508538,38400
2014-05-06,9.895000,10.003333,9.818333,9.818333,9.434869,21000
2014-05-07,9.870000,9.886667,9.766667,9.830000,9.446079,19800
2014-05-08,9.955000,10.035000,9.955000,10.011667,9.620647,4800
2014-05-09,9.948333,9.948333,9.800000,9.886667,9.500529,74400
2014-05-12,10.158333,10.241667,10.121667,10.208333,9.809634,32400
2014-05-13,10.216667,10.256667,10.036667,10.036667,9.644672,15000
2014-05-14,10.053333,10.053333,9.895000,9.898333,9.511741,25200
2014-05-15,9.775000,9.775000,9.553333,9.616667,9.241075,36000
2014-05-16,9.716667,9.766667,9.671667,9.766667,9.385218,22200
2014-05-19,9.766667,10.040000,9.766667,10.040000,9.647874,16800
2014-05-20,9.943333,10.051667,9.898333,9.898333,9.511741,6600
2014-05-21,10.035000,10.058333,9.993333,9.995000,9.604633,7800
2014-05-22,10.185000,10.185000,10.148333,10.148333,9.751975,8400
2014-05-23,10.145000,10.283333,10.145000,10.283333,9.881703,14400
2014-05-27,10.213333,10.535000,10.213333,10.533333,10.121940,21000
2014-05-28,10.581667,10.668333,10.581667,10.668333,10.251667,21600
2014-05-29,10.831667,10.831667,10.688333,10.688333,10.270884,10800
2014-05-30,10.595000,10.771667,10.595000,10.768333,10.347762,25200
2014-06-02,10.835000,10.906667,10.741667,10.883333,10.458273,51000
2014-06-03,10.941667,11.116667,10.941667,11.116667,10.682489,63000
2014-06-04,11.186667,11.278333,11.100000,11.233333,10.794600,60600
2014-06-05,11.281667,11.353333,11.190000,11.353333,10.909912,41400
2014-06-06,11.443333,11.558333,11.440000,11.491667,11.042843,34200
2014-06-09,11.698333,11.750000,11.571667,11.591667,11.138940,46200
2014-06-10,11.591667,11.736667,11.523333,11.731667,11.273472,40200
2014-06-11,11.816667,11.865000,11.750000,11.770000,11.310306,30000
2014-06-12,11.860000,11.860000,11.676667,11.726667,11.268666,37800
2014-06-13,12.150000,12.385000,12.150000,12.363333,11.880467,79800
2014-06-16,12.411667,12.505000,12.323333,12.440000,11.954140,53400
2014-06-17,12.470000,12.655000,12.436667,12.606667,12.114297,33600
2014-06-18,12.536667,12.596667,12.220000,12.478333,11.990976,61200
2014-06-19,12.471667,12.471667,12.346667,12.435000,11.949336,29400
2014-06-20,12.600000,12.600000,12.473333,12.528333,12.039021,30600
2014-06-23,12.580000,12.648333,12.471667,12.500000,12.011796,58200
2014-06-24,12.440000,12.786667,12.386667,12.468333,11.981365,39600
2014-06-25,12.455000,12.586667,12.435000,12.578333,12.103896,22200
2014-06-26,12.518333,12.518333,12.380000,12.458333,11.988422,31200
2014-06-27,12.435000,12.495000,12.435000,12.468333,11.998045,5400
2014-06-30,12.538333,12.736667,12.536667,12.721667,12.241826,73800
2014-07-01,12.641667,13.076667,12.641667,13.001667,12.511261,57000
2014-07-02,12.995000,13.020000,12.943333,12.981667,12.492017,48000
2014-07-03,13.125000,13.241667,13.098333,13.123333,12.628340,33000
2014-07-07,13.130000,13.176667,12.906667,12.966667,12.477582,68400
2014-07-08,12.883333,13.018333,12.685000,12.836667,12.352486,58200
2014-07-09,12.836667,12.981667,12.836667,12.885000,12.398994,12000
2014-07-10,12.681667,13.096667,12.476667,12.948333,12.459941,45600
2014-07-11,13.046667,13.046667,12.896667,13.023333,12.532110,28200
2014-07-14,13.161667,13.196667,13.083333,13.103333,12.609093,72000
2014-07-15,13.218333,13.230000,12.833333,13.116667,12.621922,37800
2014-07-16,13.498333,14.041667,13.498333,14.025000,13.495996,113400
2014-07-17,13.885000,13.885000,13.368333,13.403333,12.897777,72600
2014-07-18,13.578333,13.716667,13.470000,13.700000,13.183256,68400
2014-07-21,13.740000,13.890000,13.656667,13.835000,13.313162,39600
2014-07-22,13.920000,14.083333,13.908333,14.076667,13.545714,70800
2014-07-23,13.990000,13.990000,13.415000,13.416667,12.910608,125400
2014-07-24,13.356667,13.538333,13.231667,13.335000,12.832023,73800
2014-07-25,13.291667,13.291667,12.765000,12.866667,12.381354,66600
2014-07-28,12.821667,12.886667,12.563333,12.860000,12.374938,69600
2014-07-29,12.933333,13.103333,12.873333,12.876667,12.390979,39000
2014-07-30,12.956667,13.075000,12.868333,13.021667,12.530508,17400
2014-07-31,12.808333,12.833333,12.415000,12.538333,12.065405,82800
2014-08-01,12.696667,12.750000,12.401667,12.605000,12.129558,44400
2014-08-04,12.741667,12.831667,12.500000,12.831667,12.347675,48600
2014-08-05,12.741667,12.755000,12.321667,12.365000,11.898610,72000
2014-08-06,12.283333,12.493333,12.226667,12.450000,11.980401,16800
2014-08-07,12.466667,12.466667,12.128333,12.128333,11.670870,19200
2014-08-08,12.225000,12.350000,12.038333,12.350000,11.884176,28200
2014-08-11,12.500000,12.736667,12.500000,12.603333,12.127952,43800
2014-08-12,12.448333,12.538333,12.351667,12.526667,12.054179,12000
2014-08-13,12.636667,13.021667,12.636667,12.956667,12.467960,36000
2014-08-14,13.045000,13.045000,12.918333,12.968333,12.479187,40800
2014-08-15,13.226667,13.291667,13.041667,13.283333,12.782305,49800
2014-08-18,13.483333,13.483333,13.186667,13.381667,12.876931,87000
2014-08-19,13.568333,13.600000,13.503333,13.578333,13.066179,48000
2014-08-20,13.583333,13.801667,13.583333,13.780000,13.260239,33600
2014-08-21,13.930000,13.996667,13.785000,13.978333,13.451088,29400
2014-08-22,13.966667,13.995000,13.933333,13.941667,13.415807,26400
2014-08-25,14.083333,14.083333,13.718333,13.768333,13.249011,68400
2014-08-26,13.928333,13.935000,13.750000,13.790000,13.269860,63000
2014-08-27,13.793333,13.895000,13.681667,13.806667,13.285900,16200
2014-08-28,13.691667,13.918333,13.666667,13.866667,13.343636,55800
2014-08-29,14.043333,14.135000,13.993333,14.055000,13.524865,74400
2014-09-02,14.221667,14.221667,13.846667,13.978333,13.451088,93000
2014-09-03,14.133333,14.133333,13.971667,14.021667,13.492788,75000
2014-09-04,14.180000,14.356667,14.078333,14.133333,13.600243,232200
2014-09-05,14.198333,14.316667,14.170000,14.310000,13.770248,39600
2014-09-08,14.333333,14.540000,14.321667,14.413333,13.869684,63000
2014-09-09,14.488333,14.488333,14.093333,14.113333,13.580997,36000
2014-09-10,14.230000,14.230000,13.988333,14.143333,13.609869,33000
2014-09-11,14.053333,14.116667,13.941667,14.093333,13.561752,23400
2014-09-12,14.123333,14.123333,13.816667,13.826667,13.305145,48000
2014-09-15,13.843333,13.921667,13.523333,13.556667,13.045328,94800
2014-09-16,13.378333,14.011667,13.378333,14.000000,13.471940,31800
2014-09-17,14.093333,14.296667,14.045000,14.148333,13.614678,45000
2014-09-18,14.321667,14.458333,14.166667,14.458333,13.912984,43200
2014-09-19,14.500000,14.503333,14.133333,14.213333,13.677226,31200
2014-09-22,14.186667,14.186667,13.793333,13.858333,13.335614,37800
2014-09-23,13.670000,13.878333,13.670000,13.788333,13.268257,44400
2014-09-24,13.866667,14.075000,13.815000,14.050000,13.531012,35400
2014-09-25,14.008333,14.008333,13.428333,13.571667,13.070350,58200
2014-09-26,13.716667,13.873333,13.653333,13.806667,13.296668,13200
2014-09-29,13.603333,14.096667,13.603333,14.096667,13.575958,34800
2014-09-30,14.091667,14.091667,13.790000,13.858333,13.346424,195000
2014-10-01,13.666667,13.666667,13.083333,13.150000,12.664259,162000
2014-10-02,13.258333,13.258333,12.578333,12.958333,12.479670,108000
2014-10-03,13.018333,13.191667,13.018333,13.141667,12.656232,72000
2014-10-06,13.173333,13.231667,12.791667,12.933333,12.455594,31800
2014-10-07,12.766667,12.776667,12.425000,12.425000,11.966040,38400
2014-10-08,12.500000,13.021667,12.225000,13.011667,12.531036,66600
2014-10-09,12.893333,12.903333,12.316667,12.316667,11.861706,17400
2014-10-10,11.875000,11.875000,9.636667,10.690000,10.295127,333000
2014-10-13,10.698333,10.880000,10.283333,10.283333,9.903480,185400
2014-10-14,10.403333,10.991667,10.403333,10.680000,10.285495,106200
2014-10-15,10.331667,10.706667,9.868333,10.630000,10.237343,267600
2014-10-16,10.380000,10.970000,10.115000,10.711667,10.315994,120000
2014-10-17,11.033333,11.276667,10.958333,10.958333,10.553547,243000
2014-10-20,10.946667,11.291667,10.810000,11.283333,10.866543,92400
